CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15635013,540,Spain,Male,37,6,0.0,1,0,0,104245.65,0
15635014,501,France,Female,28,6,110710.01,2,1,1,146404.11,0
15635015,773,France,Female,28,8,106556.98,1,1,1,19812.17,0
15635016,682,France,Male,35,4,30682.1,1,0,1,157321.49,0
15635017,577,Germany,Female,40,5,0.0,2,0,1,38555.01,0
15635018,800,France,Male,42,9,148536.4,2,1,0,16027.23,0
15635019,661,France,Male,39,10,63282.06,2,1,1,176925.86,0
15635020,764,France,Male,29,5,166121.72,1,1,0,140505.76,0
15635021,656,Spain,Male,33,0,13093.69,2,1,0,7674.9,0
15635022,849,Germany,Female,45,9,71027.38,2,1,1,186307.9,0
15635023,820,France,Male,26,6,40987.91,1,1,0,199598.55,0
15635024,625,France,Female,33,9,49994.99,2,0,1,123706.02,0
15635025,744,France,Female,43,6,97855.05,2,0,0,29294.58,0
15635026,712,France,Male,46,3,29564.59,3,1,0,103235.56,0
15635027,782,France,Female,36,3,0.0,4,1,1,135482.03,0
15635028,556,Spain,Female,33,10,29153.71,1,1,0,37026.12,0
15635029,716,Spain,Female,24,5,114296.53,1,0,0,77469.35,0
15635030,752,France,Male,43,2,196404.71,1,0,0,21789.74,0
15635031,479,France,Female,51,9,0.0,1,1,0,116136.38,1
15635032,535,France,Male,63,5,16301.03,2,1,1,68699.13,0
15635033,452,France,Male,41,10,46792.81,4,1,1,70545.18,0
15635034,623,France,Male,37,10,73239.35,3,0,0,91987.98,0
15635035,719,France,Female,28,3,0.0,2,1,1,50593.7,0
15635036,795,France,Female,19,9,73124.18,2,0,0,123368.24,1
15635037,657,Spain,Female,39,7,106199.29,2,1,1,134327.22,0
15635038,807,Germany,Male,61,4,75450.83,2,1,1,50222.15,1
15635039,516,Germany,Female,50,7,0.0,1,1,0,154099.75,1
15635040,484,France,Male,49,8,35489.5,1,1,0,10728.86,1
15635041,644,Spain,Male,40,3,54791.03,2,1,1,138356.28,1
15635042,687,Spain,Female,41,0,0.0,3,1,1,86949.73,0
15635043,646,France,Female,18,9,0.0,1,1,1,124350.67,1
15635044,449,France,Male,45,6,134308.2,2,0,1,79604.1,0
15635045,641,Germany,Male,32,6,174958.9,3,1,1,75556.94,1
15635046,523,France,Female,30,4,0.0,2,1,1,28754.07,0
15635047,714,France,Female,34,4,13187.58,1,1,1,142562.02,0
15635048,685,Germany,Female,34,0,29272.26,2,1,1,60027.91,0
15635049,558,Germany,Male,30,2,15566.48,1,1,1,86068.67,0
15635050,600,France,Female,38,0,47021.48,2,1,0,151636.8,0
15635051,547,Germany,Female,32,6,93053.52,2,0,1,46000.44,0
15635052,643,Spain,Male,39,4,151482.66,3,0,0,90155.35,1
15635053,742,France,Male,23,3,0.0,1,1,0,63844.36,1
15635054,554,Germany,Female,35,6,135491.98,1,1,1,143050.69,0
15635055,698,France,Female,27,8,76273.59,2,0,0,192506.51,0
15635056,598,France,Female,31,5,0.0,1,1,0,190103.7,0
15635057,573,Germany,Male,39,8,0.0,2,1,1,99411.24,1
15635058,639,France,Female,21,5,108101.18,4,1,1,33809.1,0
15635059,549,France,Male,29,9,0.0,1,1,0,193214.77,1
15635060,596,France,Female,43,8,0.0,1,0,0,178224.77,0
15635061,533,Germany,Male,23,5,68432.72,2,1,0,31708.27,0
15635062,840,Germany,Female,55,8,0.0,1,1,0,54673.3,0
15635063,653,France,Female,50,2,0.0,2,0,1,22207.25,0
15635064,582,Germany,Female,33,4,116616.69,2,1,1,191199.25,1
15635065,670,France,Male,30,10,155934.29,2,1,1,14167.59,0
15635066,639,Germany,Male,40,4,15498.72,2,1,0,78856.61,1
15635067,628,France,Male,23,9,125226.01,2,0,0,167589.91,0
15635068,709,Germany,Male,18,7,43732.6,1,1,1,108616.83,0
15635069,723,Spain,Female,33,10,33297.33,2,1,1,103283.78,0
15635070,598,Spain,Male,36,10,55853.19,2,0,0,76636.68,0
15635071,594,France,Male,38,6,0.0,2,1,0,1785.62,1
15635072,623,Spain,Female,31,1,29882.0,2,0,1,29866.53,0
15635073,426,France,Male,50,10,133604.17,1,1,1,115482.35,0
15635074,503,Spain,Female,23,1,0.0,2,1,1,160444.74,0
15635075,782,France,Male,26,6,0.0,1,0,0,129405.73,0
15635076,809,France,Male,42,9,72003.29,1,1,1,151977.5,0
15635077,625,France,Female,26,9,0.0,2,0,0,41288.52,0
15635078,705,France,Female,25,3,0.0,1,1,1,112483.27,0
15635079,680,Germany,Female,39,5,99464.06,1,1,1,74184.05,0
15635080,850,Spain,Female,27,8,0.0,1,1,0,66872.41,0
15635081,758,Germany,Male,36,9,0.0,1,1,0,84925.83,1
15635082,637,Germany,Male,31,10,13763.73,1,1,1,174266.56,1
15635083,557,Spain,Female,29,3,157510.7,2,1,1,177004.42,0
15635084,494,France,Female,18,6,0.0,2,1,1,157668.74,0
15635085,669,France,Male,39,8,130032.72,2,1,0,75181.02,0
15635086,576,France,Female,25,0,0.0,1,0,0,4891.71,0
15635087,512,France,Male,36,9,0.0,1,1,1,73423.15,0
15635088,587,France,Female,32,10,89701.41,1,1,0,165109.02,0
15635089,545,France,Female,35,1,0.0,1,0,0,19625.27,0
15635090,813,France,Female,36,8,37461.32,2,1,1,133703.23,0
15635091,735,France,Female,39,4,0.0,2,1,1,171772.62,0
15635092,649,Spain,Male,30,3,105265.13,1,1,1,93581.44,0
15635093,793,France,Female,50,6,120429.48,1,1,1,8466.23,0
15635094,657,Germany,Male,19,4,13114.38,2,0,0,100616.28,1
15635095,566,Germany,Female,35,0,13958.47,2,1,1,138510.24,0
15635096,797,Germany,Female,46,8,61446.37,1,1,1,131292.71,0
15635097,702,France,Male,42,7,76628.93,2,1,1,102386.91,0
15635098,549,France,Female,28,2,177319.08,1,1,0,120568.77,0
15635099,631,France,Male,29,9,0.0,3,1,0,55358.15,0
15635100,565,France,Female,27,2,0.0,2,1,0,42475.17,0
15635101,515,France,Male,43,2,129247.17,1,1,1,177286.06,0
15635102,739,Germany,Female,30,6,14003.91,1,0,0,57713.59,0
15635103,835,Germany,Female,40,1,0.0,4,1,1,138483.19,0
15635104,514,Germany,Female,40,8,0.0,1,1,0,36781.66,0
15635105,704,France,Female,61,3,117818.22,1,1,0,86013.69,0
15635106,586,France,Female,41,6,119080.03,2,1,0,28359.28,0
15635107,602,Spain,Male,29,7,63825.68,1,1,0,58919.94,0
15635108,592,France,Male,23,4,84036.17,4,0,0,35873.78,0
15635109,566,Germany,Male,35,7,86872.67,2,1,0,191150.05,0
15635110,654,Spain,Female,36,3,43308.17,3,0,0,3178.96,0
15635111,569,France,Female,18,9,128488.49,1,1,0,69539.01,0
15635112,676,France,Female,30,1,0.0,1,1,1,125881.86,1
15635113,645,France,Male,40,2,0.0,1,1,1,175657.92,0
15635114,626,France,Male,32,5,0.0,2,1,0,199289.26,0
15635115,561,France,Male,47,9,0.0,2,1,1,121748.78,0
15635116,594,France,Female,22,5,85402.34,2,1,0,183614.79,0
15635117,723,France,Female,44,6,145284.24,1,0,1,189695.93,0
15635118,698,Germany,Male,47,10,0.0,1,0,1,107392.6,0
15635119,555,Spain,Male,47,3,102259.41,1,1,0,23181.58,0
15635120,659,France,Male,22,7,84223.11,2,0,0,100369.31,0
15635121,722,Spain,Male,41,7,0.0,2,1,1,96802.06,0
15635122,488,Spain,Female,31,10,77354.51,1,1,0,109608.79,0
15635123,702,Spain,Male,23,6,148080.69,1,0,1,70519.48,0
15635124,585,Spain,Female,33,2,0.0,1,1,1,133716.92,0
15635125,705,France,Female,28,2,130335.47,1,1,1,92966.56,0
15635126,575,France,Female,47,1,127012.98,4,0,0,114241.78,0
15635127,474,Germany,Female,43,10,161137.52,2,0,1,60357.55,0
15635128,492,Germany,Female,26,6,16128.94,1,1,0,88057.35,0
15635129,654,Spain,Female,30,5,0.0,1,1,1,142671.02,0
15635130,675,Spain,Male,34,6,141513.24,2,1,1,21474.73,0
15635131,562,Germany,Male,37,1,86626.46,1,1,1,160227.12,1
15635132,711,France,Male,48,3,0.0,1,1,0,84627.4,0
15635133,488,France,Male,44,0,0.0,2,0,1,195020.38,1
15635134,643,France,Female,38,1,72070.76,1,1,0,106251.1,0
15635135,532,Germany,Male,35,6,75285.83,1,1,0,11372.5,0
15635136,586,Germany,Female,20,4,132402.4,1,1,1,102234.98,0
15635137,654,Spain,Male,50,9,198215.02,1,1,1,105834.48,0
15635138,566,Germany,Male,33,2,76922.59,1,0,0,133273.85,1
15635139,612,Spain,Female,53,1,102754.11,1,0,0,32937.25,0
15635140,747,Germany,Female,39,2,0.0,1,0,1,95338.69,0
15635141,594,Spain,Male,58,3,94378.32,2,1,1,77419.45,1
15635142,731,France,Male,44,9,94929.34,2,0,0,183496.53,0
15635143,540,Spain,Female,23,9,0.0,2,1,1,59219.04,0
15635144,701,Germany,Female,31,4,0.0,1,0,0,3649.73,1
15635145,789,France,Female,36,7,0.0,4,0,0,99459.25,0
15635146,410,France,Female,29,8,0.0,1,0,0,192552.05,1
15635147,572,Spain,Female,34,1,29022.88,2,0,1,128486.48,0
15635148,705,France,Female,24,2,21147.91,1,1,0,120163.03,0
15635149,630,France,Female,38,3,0.0,1,0,1,166455.31,0
15635150,686,France,Female,40,6,49318.9,1,1,1,31038.5,0
15635151,591,Germany,Female,27,5,0.0,1,1,0,70749.81,0
15635152,658,Spain,Female,57,5,60136.8,2,1,0,41673.33,0
15635153,634,France,Male,38,9,78665.81,1,0,0,76851.3,0
15635154,763,France,Female,29,6,0.0,2,0,1,11251.9,0
15635155,674,Spain,Female,21,0,68698.67,1,0,0,82085.39,0
15635156,682,Spain,Male,38,7,0.0,4,1,0,29593.75,1
15635157,610,Spain,Female,35,8,128202.59,1,1,0,124147.33,0
15635158,602,France,Male,45,1,0.0,2,1,1,96069.48,0
15635159,608,France,Female,36,0,0.0,2,1,0,133511.6,0
15635160,688,France,Male,26,3,109942.32,1,1,1,88320.89,0
15635161,609,Germany,Female,54,10,116575.42,1,0,0,125244.39,0
15635162,678,France,Male,42,1,43532.05,3,1,0,19970.46,1
15635163,850,France,Male,35,5,113067.4,2,1,1,33003.24,0
15635164,734,France,Female,39,2,0.0,1,1,1,193463.9,0
15635165,618,France,Female,42,8,0.0,1,0,1,168033.79,0
15635166,766,Spain,Male,23,7,178914.79,1,1,1,111792.19,0
15635167,610,France,Male,39,6,53956.73,2,0,0,199733.34,0
15635168,452,Germany,Male,33,10,0.0,2,1,1,7196.49,1
15635169,552,Spain,Female,43,6,73162.21,1,1,0,195562.41,0
15635170,468,France,Male,30,6,0.0,1,0,0,11991.95,1
15635171,615,Germany,Male,31,4,92899.14,1,1,0,128488.42,1
15635172,651,Spain,Male,54,7,13618.82,1,0,0,116689.86,0
15635173,812,Spain,Male,50,3,0.0,1,1,1,175062.41,0
15635174,681,France,Female,18,4,178224.62,1,1,1,116792.86,0
15635175,628,France,Female,49,2,0.0,2,0,1,44169.47,0
15635176,730,France,Male,37,2,0.0,2,1,1,43077.58,0
15635177,435,Germany,Female,30,1,20241.19,2,1,0,146773.7,1
15635178,672,Germany,Female,27,4,130994.26,1,1,0,166847.12,1
15635179,724,Germany,Male,28,1,47464.7,2,0,1,97221.63,0
15635180,506,France,Male,31,9,0.0,3,1,1,161283.58,0
15635181,760,France,Female,26,3,198380.17,2,1,1,31286.72,0
15635182,682,Germany,Female,24,9,0.0,1,1,1,106381.59,0
15635183,609,France,Male,27,0,110885.62,1,1,0,95586.55,0
15635184,711,Germany,Male,41,1,0.0,1,0,0,165854.36,0
15635185,850,France,Male,38,10,109839.75,1,1,0,183814.63,0
15635186,667,France,Male,43,0,24937.59,3,1,1,22668.0,0
15635187,674,France,Male,37,1,69272.19,2,0,0,116532.33,0
15635188,605,France,Female,24,3,133691.85,1,1,0,83209.4,0
15635189,567,France,Male,42,0,0.0,2,1,0,95390.96,0
15635190,730,France,Male,27,5,23869.67,2,1,0,166825.81,0
15635191,566,France,Male,44,0,133986.78,1,0,1,134172.02,1
15635192,656,France,Male,26,2,53960.05,1,0,0,101607.64,0
15635193,603,France,Female,31,1,0.0,1,1,1,112352.13,0
15635194,696,Germany,Female,34,1,6030.8,1,1,0,170889.47,0
15635195,682,France,Female,44,3,173043.88,1,0,1,167416.72,0
15635196,750,Germany,Female,39,8,0.0,1,1,1,68451.16,0
15635197,600,Germany,Female,38,2,60652.91,1,0,1,22673.01,0
15635198,623,Germany,Female,56,5,0.0,1,1,0,31339.93,1
15635199,555,Spain,Male,19,10,118845.44,1,1,0,64493.73,0
15635200,606,France,Male,27,9,0.0,1,1,1,193077.88,0
15635201,686,Germany,Male,27,2,50811.44,2,0,0,186423.42,1
15635202,723,Spain,Female,20,9,70747.29,1,1,0,180248.08,0
15635203,560,Spain,Female,30,4,113376.15,2,1,0,112743.16,0
15635204,734,France,Female,44,8,90741.77,3,1,1,99582.3,0
15635205,781,France,Male,32,2,99539.51,1,0,1,49781.11,0
15635206,690,France,Female,34,7,92790.54,3,1,0,135706.86,0
15635207,832,Germany,Male,20,5,121994.23,1,1,1,176158.57,0
15635208,574,Germany,Female,30,7,41663.04,1,1,1,168135.63,0
15635209,529,France,Male,33,1,86507.32,2,1,1,152122.7,0
15635210,477,Germany,Female,44,8,0.0,1,1,0,48810.66,0
15635211,795,Germany,Male,21,0,35979.34,1,1,0,115190.6,1
15635212,713,France,Male,33,2,195262.15,2,1,1,44992.62,0
15635213,644,Spain,Female,48,3,0.0,1,1,0,160761.62,0
15635214,677,Spain,Female,33,5,118170.33,3,1,1,184448.55,1
15635215,540,France,Male,18,10,246099.81,4,1,0,187562.18,0
15635216,850,Germany,Female,50,3,0.0,1,0,1,184007.91,0
15635217,662,France,Female,45,10,111616.99,2,0,0,56991.13,0
15635218,660,Germany,Male,46,1,195694.23,4,1,1,41968.71,0
15635219,720,Spain,Male,20,2,101493.98,3,1,0,16500.06,0
15635220,696,Spain,Male,53,2,58061.21,2,1,1,149842.19,0
15635221,671,France,Female,30,5,0.0,1,1,0,192410.58,0
15635222,573,France,Male,32,4,132662.58,1,1,1,23795.2,0
15635223,695,France,Female,30,4,0.0,2,0,0,95532.79,1
15635224,832,Germany,Female,47,10,0.0,1,1,0,54613.29,1
15635225,780,France,Male,36,3,0.0,2,1,1,145888.91,0
15635226,804,Germany,Female,42,3,36645.09,1,0,0,172896.43,0
15635227,600,France,Female,38,8,0.0,1,1,1,70166.98,0
15635228,554,France,Male,37,6,67975.42,1,1,0,136839.41,0
15635229,637,France,Male,28,7,11925.64,1,0,1,79688.42,0
15635230,655,Spain,Female,56,3,134329.5,1,1,0,189721.94,1
15635231,756,Germany,Male,23,10,60746.08,2,1,1,441.54,0
15635232,485,France,Male,42,2,137173.48,2,1,0,153676.44,0
15635233,798,France,Female,41,0,232951.69,2,1,1,8646.47,0
15635234,634,Germany,Male,49,8,68359.43,2,1,1,144981.97,0
15635235,608,France,Male,51,8,86641.02,2,1,0,189985.52,0
15635236,551,Germany,Female,36,1,99164.14,1,1,0,177031.56,0
15635237,489,Spain,Female,43,3,58859.82,2,1,1,23775.68,0
15635238,729,Germany,Female,55,3,0.0,2,1,0,14544.09,0
15635239,657,Germany,Male,37,0,54641.41,2,1,0,183807.5,0
15635240,524,Germany,Male,27,1,0.0,2,1,0,54903.71,0
15635241,524,Spain,Female,34,7,63034.89,1,1,0,35210.05,1
15635242,617,Spain,Male,24,5,0.0,2,0,1,46665.44,0
15635243,811,Germany,Male,41,0,3945.33,2,1,1,107166.01,1
15635244,624,France,Male,48,6,23992.91,2,1,1,13609.8,0
15635245,504,France,Male,36,10,48534.54,2,1,1,5291.94,0
15635246,626,France,Female,21,6,131094.72,3,1,0,117276.52,0
15635247,623,Germany,Female,48,5,127158.52,1,1,1,87322.09,1
15635248,388,Germany,Male,20,10,132381.68,1,1,1,179833.36,0
15635249,644,France,Male,22,7,0.0,1,0,1,111718.85,0
15635250,627,France,Male,36,10,138476.77,2,1,0,116322.43,0
15635251,717,France,Female,40,4,61203.74,1,1,0,183788.5,0
15635252,829,Spain,Female,42,1,0.0,1,0,1,18966.13,1
15635253,759,Germany,Female,37,3,0.0,2,1,0,91671.95,0
15635254,623,Germany,Female,55,10,33728.78,2,1,0,80504.24,0
15635255,542,France,Female,38,7,0.0,2,0,1,156216.88,0
15635256,850,Germany,Male,48,7,53833.95,1,1,1,84007.25,0
15635257,655,France,Male,45,4,109070.92,2,1,0,96768.73,0
15635258,651,Germany,Female,25,5,86404.89,1,0,1,94287.96,1
15635259,647,France,Female,36,8,62187.35,2,0,1,158322.8,0
15635260,669,France,Male,59,9,176256.0,2,1,0,134525.79,0
15635261,635,France,Female,32,9,0.0,1,1,1,85364.06,0
15635262,594,France,Male,31,9,0.0,1,1,1,14319.21,1
15635263,596,Spain,Female,39,10,126894.07,2,1,0,166820.42,0
15635264,646,France,Male,33,10,149330.2,2,0,1,198581.13,0
15635265,597,France,Female,30,1,132076.18,3,1,1,148722.33,1
15635266,580,Germany,Male,33,4,0.0,1,1,0,86557.68,0
15635267,660,Spain,Male,52,8,99410.04,1,1,1,78718.86,1
15635268,625,France,Female,36,2,81781.01,1,0,0,119538.8,0
15635269,795,Germany,Female,24,5,64395.77,1,1,0,42748.74,0
15635270,392,Spain,Female,22,3,18177.18,1,1,0,31331.14,0
15635271,755,France,Female,60,3,0.0,1,0,1,22518.31,0
15635272,770,France,Female,35,2,144347.61,2,1,0,193790.7,0
15635273,448,France,Male,42,9,178171.94,1,1,0,131987.33,0
15635274,616,Spain,Female,30,0,0.0,2,0,0,111101.33,1
15635275,613,France,Female,41,10,48471.16,1,0,1,176534.94,0
15635276,513,France,Female,52,7,0.0,1,0,0,65785.12,0
15635277,574,Germany,Female,31,4,0.0,1,1,1,101971.52,0
15635278,542,Germany,Male,42,1,0.0,2,1,1,28161.22,1
15635279,819,France,Female,23,0,127827.07,1,1,1,121259.68,0
15635280,740,Germany,Female,58,0,41887.29,2,1,1,179661.55,0
15635281,773,France,Female,40,3,29191.99,1,0,0,149365.59,0
15635282,720,France,Female,33,3,155617.34,1,1,1,114602.13,0
15635283,540,Germany,Male,35,5,137236.0,1,0,1,104102.74,0
15635284,599,Spain,Male,32,10,157126.48,1,0,1,120361.54,0
15635285,697,France,Male,33,6,0.0,1,0,0,125741.3,0
15635286,531,Spain,Male,18,0,116824.2,1,1,0,122510.16,0
15635287,719,Germany,Male,37,9,0.0,1,1,0,93386.58,1
15635288,626,France,Female,36,1,53133.65,1,1,1,125171.44,0
15635289,613,Germany,Male,42,2,202712.26,1,0,1,104178.99,0
15635290,718,France,Male,32,8,0.0,1,0,1,84451.38,1
15635291,693,Spain,Female,30,3,90132.5,1,1,1,104376.78,0
15635292,614,Spain,Male,37,5,0.0,1,1,0,164054.95,0
15635293,762,France,Male,21,1,131062.07,1,1,0,181468.14,0
15635294,545,France,Male,39,10,16245.41,3,0,0,127723.11,0
15635295,709,France,Male,19,1,0.0,2,1,1,172342.91,0
15635296,707,France,Female,49,1,176924.77,2,1,1,901.08,0
15635297,619,France,Male,44,10,122741.49,1,0,0,188118.75,0
15635298,681,France,Male,28,4,98646.46,1,0,0,1620.13,0
15635299,528,Germany,Male,44,8,107840.21,2,0,1,186998.01,0
15635300,739,France,Male,39,5,53422.61,1,1,0,35943.12,0
15635301,632,Spain,Male,27,8,20915.32,1,1,0,18653.54,0
15635302,599,Spain,Female,18,5,0.0,1,1,1,177067.04,0
15635303,751,France,Male,41,8,0.0,1,1,1,3335.7,0
15635304,581,Spain,Male,30,4,39607.71,2,1,1,165444.79,0
15635305,513,France,Female,48,10,53608.74,1,0,0,40524.48,0
15635306,499,France,Female,38,0,125407.56,2,1,0,79880.52,0
15635307,708,Germany,Male,31,5,32669.2,1,0,0,1670.41,1
15635308,525,France,Female,55,3,27135.68,1,1,1,194298.51,0
15635309,820,Germany,Male,43,8,0.0,2,1,1,88561.18,0
15635310,448,Spain,Male,18,5,0.0,2,0,1,86714.62,0
15635311,814,Spain,Male,33,0,139552.13,1,0,0,4649.87,1
15635312,670,Germany,Male,24,5,67399.62,1,0,1,37217.2,0
15635313,640,Spain,Female,30,2,76646.29,1,1,0,39037.01,0
15635314,597,France,Female,36,2,88338.62,1,1,0,2201.73,1
15635315,688,France,Female,41,6,55896.43,1,1,1,34075.03,0
15635316,646,Germany,Female,40,1,0.0,2,1,0,187950.98,0
15635317,757,France,Male,48,8,49514.46,3,1,1,116551.37,1
15635318,661,France,Male,44,8,0.0,1,1,0,3548.63,1
15635319,664,France,Male,43,6,70945.17,2,1,0,43052.32,0
15635320,614,Germany,Female,40,8,0.0,2,0,0,82825.98,0
15635321,644,France,Male,50,10,0.0,1,1,0,34326.78,0
15635322,679,Germany,Male,34,5,69470.64,2,1,0,31438.93,0
15635323,484,France,Male,35,8,37601.98,1,1,1,191718.3,1
15635324,519,France,Female,18,9,167311.24,1,1,0,198514.52,0
15635325,722,France,Female,48,1,106453.59,1,1,1,124689.93,0
15635326,666,France,Female,37,4,63493.58,1,1,1,173340.73,0
15635327,632,Spain,Female,67,10,0.0,2,0,0,87053.82,1
15635328,651,France,Male,33,5,133516.72,2,0,0,1207.17,0
15635329,683,France,Male,38,5,0.0,4,1,0,116698.97,0
15635330,597,Germany,Male,43,10,0.0,2,1,0,33223.59,0
15635331,574,France,Male,26,3,0.0,1,0,0,115260.33,1
15635332,668,France,Female,41,3,249178.76,1,0,0,178373.48,0
15635333,555,France,Male,38,4,50152.18,4,1,0,149964.99,0
15635334,689,Spain,Male,34,5,0.0,2,0,1,51705.17,0
15635335,484,Germany,Female,49,7,34736.38,2,0,0,161895.81,1
15635336,749,France,Male,28,9,57021.61,1,0,1,142271.93,0
15635337,695,France,Male,40,0,41321.52,2,1,0,187037.82,0
15635338,674,France,Female,52,7,98691.3,2,1,0,124215.77,1
15635339,745,France,Female,30,1,0.0,2,1,1,196157.11,0
15635340,811,Germany,Male,35,10,274608.17,4,1,0,105551.24,1
15635341,748,Spain,Male,61,6,0.0,1,1,1,105029.2,1
15635342,471,France,Male,42,3,0.0,4,0,1,3804.33,1
15635343,525,Spain,Male,32,7,0.0,2,1,0,187293.56,0
15635344,589,France,Male,46,5,85066.35,2,0,1,86194.0,0
15635345,652,France,Female,32,4,44659.24,1,1,0,173654.08,1
15635346,700,France,Male,22,9,116526.73,1,0,1,77158.7,0
15635347,579,France,Male,51,9,124456.89,2,1,0,185466.25,0
15635348,668,Spain,Male,26,4,0.0,1,1,0,189838.51,1
15635349,576,France,Male,62,3,54493.99,1,1,0,4202.49,0
15635350,590,France,Male,33,2,0.0,2,1,1,141808.03,0
15635351,513,Spain,Male,59,2,0.0,1,1,1,6430.72,1
15635352,560,Spain,Male,24,2,59860.5,1,0,1,19691.46,1
15635353,518,Spain,Male,48,6,85280.93,1,0,1,8102.8,0
15635354,555,Spain,Male,42,7,0.0,2,1,0,6074.84,0
15635355,752,France,Female,46,7,23958.88,1,1,0,82279.41,0
15635356,557,Spain,Female,47,1,145557.93,2,1,1,90441.31,0
15635357,850,Germany,Male,33,2,139344.31,1,1,0,93780.02,0
15635358,697,Spain,Male,24,1,145455.81,1,1,1,31153.17,0
15635359,667,Spain,Male,37,5,173226.34,1,1,0,53586.66,0
15635360,566,France,Male,40,10,15054.67,1,1,0,150706.09,1
15635361,717,Spain,Male,33,2,103254.04,1,1,1,69980.22,0
15635362,594,France,Male,40,5,133423.1,2,0,1,52113.45,0
15635363,661,France,Female,41,3,218212.38,2,1,0,67621.1,0
15635364,850,France,Male,28,9,169869.53,2,1,0,178955.3,0
15635365,640,Spain,Female,41,9,0.0,3,1,0,178218.04,0
15635366,761,France,Female,35,5,0.0,1,1,0,87570.35,0
15635367,581,Germany,Female,31,2,0.0,2,1,1,171642.55,0
15635368,646,France,Female,45,4,118461.7,1,0,0,73414.82,0
15635369,821,Spain,Female,30,7,80360.08,1,1,1,15644.37,0
15635370,589,France,Female,33,2,32970.71,1,0,0,90717.29,1
15635371,825,Spain,Female,38,8,0.0,1,1,0,181004.08,0
15635372,718,Spain,Female,51,8,131775.3,3,0,0,13702.8,0
15635373,595,France,Female,39,6,0.0,2,1,1,49667.09,0
15635374,711,France,Male,43,7,0.0,2,0,0,10063.31,0
15635375,744,Germany,Male,35,8,14126.45,1,1,1,151952.43,1
15635376,710,Spain,Female,37,0,48742.52,1,1,0,162230.06,0
15635377,497,Spain,Female,37,6,34878.76,1,1,0,178599.42,1
15635378,579,France,Female,40,9,116053.14,3,1,0,16189.79,1
15635379,625,Spain,Male,35,2,34593.22,1,0,1,130524.66,0
15635380,642,France,Male,51,5,0.0,1,1,0,105412.69,0
15635381,710,Germany,Female,34,8,0.0,2,1,0,51738.12,0
15635382,667,Spain,Female,20,9,21669.7,2,1,0,135645.52,0
15635383,520,France,Female,65,10,0.0,4,0,0,3430.51,0
15635384,686,Spain,Female,34,7,0.0,2,1,1,25153.86,0
15635385,709,Germany,Female,51,1,0.0,1,0,1,182580.73,1
15635386,704,Spain,Female,52,3,0.0,1,1,1,127736.09,0
15635387,754,France,Male,47,10,121273.64,1,0,1,21618.1,0
15635388,730,France,Male,36,4,0.0,1,1,0,131390.43,1
15635389,694,Spain,Male,40,9,0.0,1,1,0,51331.95,0
15635390,643,France,Female,25,5,0.0,2,1,1,67400.62,0
15635391,488,France,Female,57,6,77107.63,1,1,1,21855.85,0
15635392,691,Spain,Male,29,10,85176.51,2,1,1,145436.05,0
15635393,670,France,Male,35,3,89449.74,2,1,0,57847.43,0
15635394,676,Spain,Female,38,3,0.0,2,0,0,31080.91,0
15635395,526,France,Male,36,4,0.0,1,1,1,195497.14,0
15635396,545,France,Male,31,8,220119.64,1,1,1,33826.94,1
15635397,752,Spain,Male,51,8,0.0,2,0,1,124831.98,0
15635398,646,Germany,Male,47,0,7017.95,2,0,0,25870.69,1
15635399,716,Germany,Female,41,4,253813.18,1,1,0,191398.33,0
15635400,652,Germany,Female,34,4,0.0,1,1,1,91618.76,0
15635401,652,Spain,Female,48,6,0.0,2,1,0,121194.91,0
15635402,741,France,Female,33,7,0.0,1,1,0,11100.57,0
15635403,599,France,Male,53,2,0.0,1,1,0,189100.93,0
15635404,659,France,Male,39,0,0.0,1,1,0,132671.92,0
15635405,605,Germany,Male,50,1,64918.62,1,0,1,28274.53,0
15635406,607,France,Female,36,5,162415.01,2,1,0,105269.82,0
